TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AACIU,,10.14,,-0.203,,,None,,N/A,,719172,177578,,,251754,,,10.13,9.82,,,,,,None,,,,,,
AACIW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
AACG,ATA Creativity Global,1.321,-4.945657894736843,-0.153,25.00,-3.7438742579385638,0.31715697,undefined,-1.06,19000644,None,59858096,15544500,1.906,31832612,1.5011363636363635,1.5389772727272728,1.3543,0.88,None,undefined,31376900,USD,China,44313596,strong_buy,-0.466,undefined,undefined,Consumer Defensive,Education & Training Services
AAL,"American Airlines Group, Inc.",13.99,342.17584210526314,-3.671,-105.10,24.45860200895376,None,34.245253778079096,0.47,42542112768,265500000,11232000000,2016403456,17.283,44681998336,1.2008583690987125,1.194420600858369,13.915,11.65,0.1424,0.408523764801393,649900992,USD,United States,9215596544,hold,17.726,-38.07871512964564,-2.72185240383457,Industrials,Airlines
AADR,,47.34,,None,,,None,,Not Found!,,,,,,,,,47.73,43.35,,,,,,,,,,,,
AACI,Armada Acquisition Corp. I,10.155,undefined,-0.203,,undefined,None,292.4265300929402,N/A,210068512,719172,177578,-210230934,0.009,251754,1.0372829417773237,1.0377936670071504,10.16,9.79,0.00059999997,0.03472667133441174,20709500,USD,United States,210408512,none,None,undefined,undefined,Financial Services,Shell Companies
AAME,Atlantic American Corporation,2.47,undefined,0.16,N/A,undefined,0.5078252,1.4704484976031802,,66431368,34212000,21876000,-27822004,1.074,38556000,1.1761904761904762,1.1571428571428573,2.43,2.1,0.0139,1.6797596134962096,20367200,USD,United States,49698004,none,9.928,undefined,undefined,Financial Services,Insurance—Life
AADI,"Aadi Bioscience, Inc.",12.52,undefined,4.83,N/A,undefined,1.8017887,-10.290482033658462,6.01,123409008,-29680500,183007008,-121687776,7.502,1721000,1.1381818181818182,1.1309090909090909,12.44,11,0.0592,-1.2166582633397691,24395100,USD,United States,304694784,buy,-2.082,undefined,undefined,Healthcare,Biotechnology
AAOI,"Applied Optoelectronics, Inc.",1.88,-41.69868421052632,-2.01,13.00,-22.180151175811872,0.26286036,7.308411523194602,-0.24,179547536,7337375,26268000,-26786084,0.921,151050000,1.2702702702702702,1.2364864864864866,1.83,1.48,0.1224,0.25723784081307827,28523700,USD,United States,53054084,buy,-5.91,5.336556960727457,2.83859412804652,Technology,Semiconductors
AAON,"AAON, Inc.",70.5,24.5280701754386,1.24,12.00,0.3479158890133135,7.536571,-57.207581642297974,11.45,3880038912,-65560624,10738000,-3936133040,0.202,77966000,1.4842105263157894,1.498526315789474,71.18,47.5,0.0155,-1.2323541386667167,53199500,USD,United States,3946871040,buy,32.398,-24.376829672749533,-0.34577063365602173,Industrials,Building Products & Equipment
