TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AACI,Armada Acquisition Corp. I,9.99,undefined,-0.203,,undefined,None,undefined,N/A,206931072,None,439863,-206448041,0.021,483034,1.0256673511293635,1.0256673511293635,9.99,9.74,0.00029999999,undefined,20709500,USD,United States,206887904,none,None,undefined,undefined,Financial Services,Shell Companies
AACG,ATA Creativity Global,1.5242,-5.369571428571428,-0.153,25.00,-3.522878512381202,0.33011454,undefined,-1.03,20498424,None,59858096,13734052,1.906,31832612,1.7320454545454544,1.659090909090909,1.46,0.88,None,undefined,31376900,USD,China,46124044,strong_buy,-0.503,undefined,undefined,Consumer Defensive,Education & Training Services
AACIU,,9.95,,-0.203,,,None,,N/A,,None,439863,,,483034,,,9.95,9.82,,,,,,None,,,,,,
AACIW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
AADR,,48.445,,None,,,None,,Not Found!,,,,,,,,,48.455,43.35,,,,,,,,,,,,
AADI,"Aadi Bioscience, Inc.",13.27,undefined,4.69,N/A,undefined,1.9128679,-10.90692464749583,6.46,140485600,-29680500,183007008,-140472032,7.502,1721000,1.2063636363636363,1.1927272727272726,13.12,11,0.0596,-1.2166582633397691,24395100,USD,United States,323479040,buy,-2.37,undefined,undefined,Healthcare,Biotechnology
AAL,"American Airlines Group, Inc.",13.6,371.50519999999995,-3.671,-105.10,27.31655882352941,None,33.29059695367231,0.46,42763079680,265500000,11232000000,2438839296,17.283,44681998336,1.1673819742489269,1.151931330472103,13.42,11.65,0.1585,0.408523764801393,649900992,USD,United States,8793160704,hold,17.818,-41.34260499790097,-3.039897426316248,Industrials,Airlines
AAME,Atlantic American Corporation,2.53,undefined,0.13,N/A,undefined,0.53485954,1.5061678943060912,,69690120,34212000,21876000,-30467704,1.074,38556000,1.1933962264150941,1.1933962264150941,2.53,2.12,0.0145000005,1.6797596134962096,20367200,USD,United States,52343704,none,10.416,undefined,undefined,Financial Services,Insurance—Life
AAOI,"Applied Optoelectronics, Inc.",2.18,-45.272857142857134,-2.01,13.00,-20.76736566186107,0.29960427,8.474647404555444,-0.22,186963712,7337375,26268000,-34202240,0.921,151050000,1.472972972972973,1.4256756756756757,2.11,1.48,0.120299995,0.25723784081307827,28523700,USD,United States,60470240,buy,-6.154,5.793976128789811,2.657787215041197,Technology,Semiconductors
AAON,"AAON, Inc.",79.92,26.8452380952381,1.25,12.00,0.3359013775680443,8.17757,-64.85148829577949,12.22,4349790720,-65560624,10738000,-4271821744,0.202,77966000,1.6825263157894736,1.6530526315789473,78.52,47.5,0.0178,-1.2323541386667167,53199500,USD,United States,4282559744,buy,36.321,-26.46627221612806,-0.3311595622638646,Industrials,Building Products & Equipment
