TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AACG,ATA Creativity Global,1.4800000190734863,-5.196359447004609,-0.153,25.00,-3.5110536351598483,0.31877387,undefined,-1.06,19226724,None,59858096,15302899.346550465,1.906,31832612,1.681818212605705,1.545454570084564,1.3600000143051147,0.8799999952316284,None,undefined,31376900,USD,China,44555196.653449535,strong_buy,-0.472,undefined,undefined,Consumer Defensive,Education & Training Services
AACIU,,10.5,,-0.203,,,None,,N/A,,719172,177578,,,251754,,,10.5,9.819999694824219,,,,,,None,,,,,,
AACIW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
AACI,Armada Acquisition Corp. I,10.300000190734863,undefined,-0.203,,undefined,None,294.8232049166742,N/A,218766496,719172,177578,-217203198.63793564,0.009,251754,1.2032709913343764,1.1705607437589762,10.020000457763672,8.5600004196167,0.00090000004,0.034936192331420965,20585300,USD,United States,217380776.63793564,none,None,undefined,undefined,Financial Services,Shell Companies
AADI,"Aadi Bioscience, Inc.",12.869999885559082,undefined,4.73,N/A,undefined,1.8479515,-10.578155159387556,6.20,131215448,-29680500,183007008,-129494233.23659134,7.502,1721000,1.1699999895962803,1.140909108248624,12.550000190734863,11.0,0.0582,-1.2166582633397691,24395100,USD,United States,312501241.23659134,buy,-2.214,undefined,undefined,Healthcare,Biotechnology
AAL,"American Airlines Group, Inc.",16.610000610351562,-18.607741935483872,0.19,-105.10,-1.1202734046793046,None,-30.177072231139764,0.48,45412057088,-358124992,8965000192,-1725047803.6801758,13.779,43686998016,1.425751172037122,1.4051503326399752,16.3700008392334,11.649999618530273,0.1552,-0.5504178961805207,650641984,USD,United States,10690047995.680176,hold,11.068,53.90544299367939,3.245360687108273,Industrials,Airlines
AADR,,50.310001373291016,,None,,,None,,Not Found!,,,,,,,,,50.08000183105469,43.349998474121094,,,,,,,,,,,,
AAOI,"Applied Optoelectronics, Inc.",2.200000047683716,-43.812442396313365,-2.01,13.00,-19.914746112138307,0.33493498,8.582020322639522,-0.20,192383216,7337375,26268000,-41567321.724414825,0.921,151050000,1.4864864995481324,1.4695945434364817,2.174999952316284,1.4800000190734863,0.120299995,0.25634989955454623,28622500,USD,United States,67835321.72441483,buy,-6.333,5.5877190087235205,2.5398722216422613,Technology,Semiconductors
AAME,Atlantic American Corporation,2.549999952316284,undefined,0.14,N/A,undefined,0.5306972,1.5180743314865024,,68875432,34212000,21876000,-30060359.028816223,1.074,38556000,1.2142857467236177,1.2142857467236177,2.549999952316284,2.0999999046325684,0.0121,1.6797596134962096,20367200,USD,United States,51936359.02881622,none,10.294,undefined,undefined,Financial Services,Insurance—Life
AAON,"AAON, Inc.",73.9000015258789,25.979262672811064,1.25,12.00,0.35154617234633523,7.568062,-59.966530080250536,11.49,4030593536,-65560624,10738000,-3952624750.0,0.202,77966000,1.555789505807977,1.5517894544099506,73.70999908447266,47.5,0.0163,-1.2323541386667167,53199500,USD,United States,3963362750.0,buy,33.655,-25.61252149947877,-0.3465835043387593,Industrials,Building Products & Equipment
