TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AACIW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
AACI,,10.79,,-0.59,,,{},,N/A,,{},{},,,{},,,10.7399,8.56,,,,,,99466000,,,,,,
AACIU,,10.5,,-0.203,,,{},,N/A,,{},{},,,{},,,10.65,9.71,,,,,,{},,,,,,
AADR,,50.6909,,{},,,{},,Not Found!,,,,,,,,,50.0,43.35,,,,,,,,,,,,
AACG,ATA Creativity Global,1.21,-6.421386138613863,-0.22,25.00,-5.306930693069308,0.36298627,undefined,-1.28,16786580,{},56848920,16766412,1.81,33371946,1.0803571428571428,1.0803571428571428,1.21,1.12,{},undefined,31585900,CNY,China,40082508,buy,-0.529,undefined,undefined,Consumer Defensive,Education & Training Services
AADI,"Aadi Bioscience, Inc.",5.93,undefined,-2.55,N/A,undefined,1.0597014,-3.9435835463898177,1.88,12473167,-36746124,134888992,-3913168,5.501,1469000,1.1650294695481336,1.111984282907662,5.66,5.09,0.0679,-1.5037084748537055,24437000,USD,United States,138802160,buy,-0.187,undefined,undefined,Healthcare,Biotechnology
AAL,"American Airlines Group, Inc.",15.44,264.2244435643564,2.56,109.96,17.112982096137074,{},8.359245209957692,0.88,40355102720,1205874944,12060999680,2227901440,18.46,42582999040,1.325321888412017,1.2884120171673819,15.01,11.65,0.109799996,1.8470567153129542,652862976,USD,United States,9833098240,hold,5.4,190.6396612638177,12.347128320195447,Industrials,Airlines
AAOI,"Applied Optoelectronics, Inc.",13.03,-47.206336633663376,-2.52,13.00,-3.6228961345865986,2.5175233,20.216956895501674,0.22,529145888,18816876,21578000,-355922416,0.672,132085000,8.143749999999999,7.6938125,12.3101,1.6,0.1894,0.6445084721380203,29195700,USD,United States,377500416,buy,-13.142,12.073366626585491,0.9265822430226778,Technology,Communication Equipment
AAON,"AAON, Inc.",63.0467,39.295049504950505,2.2,12.00,0.6232689340592054,5.0102973,254.1883457535926,13.96,2367625984,13456375,5237000,-3294412280,0.096,86105000,1.816907780979827,1.7527377521613832,60.82,34.7,0.0341,0.2480314343802244,54252700,USD,United States,3299649280,buy,10.586,4.430185223979454,0.07026831259969918,Industrials,Building Products & Equipment
AAME,Atlantic American Corporation,1.81,undefined,-0.15,N/A,undefined,0.36883628,1.6257293364056316,,51301644,22675750,24247000,-13909788,1.188,39959000,1.0838323353293413,1.0479041916167666,1.75,1.67,0.0123000005,1.11334645901253,20367200,USD,United States,38156788,none,11.829,undefined,undefined,Financial Services,Insurance—Life
AAPB,,24.59,,{},,,{},,Not Found!,,,,,,,,,23.83,14.25,,,,,,,,,,,,
AAPD,,22.11,,{},,,{},,Not Found!,,,,,,,,,22.01,19.69,,,,,,,,,,,,
AAPU,,25.08,,{},,,{},,Not Found!,,,,,,,,,24.44,15.55,,,,,,,,,,,,
AAPL,Apple Inc.,176.57,76.25975445544555,5.89,6.36,0.43189530755760064,45.17134,30.626392946585074,8.22,2807334436864,90680500224,62482001920,-2674311843840,3.996,109280002048,1.4220020939035194,1.397116855923331,173.48,124.17,0.0068,5.765288792184978,15728700416,USD,United States,2736793845760,buy,22.648,74.64507770063814,0.42275062411869596,Technology,Consumer Electronics
AAXJ,,64.5,,{},,,{},,Not Found!,,,,,,,,,64.61,54.39,,,,,,,,,,,,
ABCB,Ameris Bancorp,41.18,67.42455445544556,4.69,8.00,1.6373131242216017,0.865086,undefined,"Bancorp)  Altman Z-Score as of today (August 17, 2023) is ",3185180416,{},1319129984,-1541155968,19.141,1666307968,1.4535827744440524,1.4419343452170845,40.85,28.33,0.0397,undefined,69373904,USD,United States,2860285952,buy,{},undefined,undefined,Financial Services,Banks—Regional
ABCL,AbCellera Biologics Inc.,5.5,-2.9013861386138617,-0.18,10.00,-0.5275247524752475,1.3310746,-9.366814380406845,3.69,885582400,-169535120,795694016,-792309952,2.75,84032000,1.0073260073260073,1.0045787545787546,5.485,5.46,0.1272,-0.5871793521930675,288728000,USD,Canada,1588003968,buy,-10.27,-9.46463351851796,-1.7208424579123565,Healthcare,Biotechnology
ABCM,Abcam plc,21.54,-0.3864158415841585,-0.05,0.37,-0.017939454112542177,6.805293,158.91557100987555,8.18,5068363264,31137500,89000000,-4873017280,0.389,223900000,1.7259615384615383,1.7235576923076923,21.51,12.48,{},0.13554367179451177,229723008,GBP,United Kingdom,4962017280,buy,58.866,1.0475244401576647,0.04863158960806243,Healthcare,Biotechnology
ABLLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABL,"Abacus Life, Inc.",7.7,undefined,-0.0,,undefined,2.4397395,undefined,,105677200,{},19722152,-454767832,1.718,37731492,1.4076782449725778,1.3272394881170018,7.26,5.47,{},undefined,63349800,USD,United States,474489984,none,3.022,undefined,undefined,Financial Services,Insurance—Life
ABEO,Abeona Therapeutics Inc.,3.56,undefined,-2.21,N/A,undefined,8.137931,-3.4326295984703634,-19.03,57332908,-22881250,36772000,-41329600,1.485,5974000,1.625570776255708,1.5799086757990868,3.46,2.19,0.0272,-1.0371057808236563,22062600,USD,United States,78101600,buy,-1.357,undefined,undefined,Healthcare,Biotechnology
ABIO,"ARCA biopharma, Inc.",2.04,undefined,-0.44,N/A,undefined,0.7491737,-7.012757775458477,N/A,-10574410,-4191875,40156000,10759396,2.787,329000,1.1027027027027028,1.0864864864864863,2.01,1.85,0.0247,-0.2908983976516471,14410100,USD,United States,29396604,none,1.524,undefined,undefined,Healthcare,Biotechnology
ABSI,,1.6,,-0.96,23.30,,0.55911076,,-0.44,,{},{},,,{},,,1.57,1.13,,,,,,153555472,,,,,,
ABNB,"Airbnb, Inc.",128.83,80.25425742574258,3.02,22.00,0.6229469644162273,15.964824,18.775520538458903,3.80,74839162880,2829769472,10339999744,-70326329344,16.205,2324000000,1.572823831034062,1.5550067146868514,127.3706,81.91,0.0571,6.861594049342634,412407008,USD,United States,80666329088,hold,37.857,182.34176661817457,1.4153672795014713,Consumer Cyclical,Travel Services
ABOS,"Acumen Pharmaceuticals, Inc.",6.79,-16.491722772277228,-1.04,9.70,-2.428825150556293,1.5549077,-9.973877654051345,N/A,248075200,-27929000,144880992,-225034528,2.504,29000,1.9289772727272727,1.7897727272727273,6.3,3.52,0.0325,-0.680778352764527,41025100,USD,United States,369915520,buy,-4.754,-10.795392176115511,-1.589895754950738,Healthcare,Biotechnology
ABVC,,1.94,,-3.7,N/A,,1.8927444,,-12.74,,{},{},,,{},,,1.7,1.7,,,,,,5954526,,,,,,
ABUS,Arbutus Biopharma Corporation,2.03,undefined,-0.44,N/A,undefined,2.5650558,-7.875557088701522,-5.15,189699024,-42822624,152484000,-191413376,0.91,2043000,1.0972972972972972,1.0864864864864863,2.01,1.85,0.039,-0.2577595435010293,166134000,USD,United States,343897376,buy,-2.585,undefined,undefined,Healthcare,Biotechnology
ACAB,Atlantic Coastal Acquisition Co,10.51,undefined,0.11,,undefined,{},undefined,N/A,114638896,{},295224,-114638984,0.027,0,1.073544433094995,1.073544433094995,10.51,9.79,0.0001,undefined,10935700,USD,United States,114934208,none,{},undefined,undefined,Financial Services,Shell Companies
ACABW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACACW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACABU,,10.73,,{},,,{},,N/A,,{},295224,,,0,,,10.73,9.56,,,,,,{},,,,,,
